id_Customer,Tipe_Customer,Region,Luas_Bangunan_m2,Jumlah_Penghuni,Biaya_Listrik
CUSTOMER_4478,residential,Southeast,77,4,110.59
CUSTOMER_4479,residential,Northeast,24,1,78.9
CUSTOMER_4480,residential,North,24,2,103.08
CUSTOMER_4481,residential,North,17,3,64.58
CUSTOMER_4482,residential,Northeast,45,4,143.45
CUSTOMER_4483,residential,Midwest,17,1,74.84
CUSTOMER_4484,residential,Southeast,45,2,86.0
CUSTOMER_4485,residential,Southeast,17,2,63.02
CUSTOMER_4486,commercial,Midwest,45,4,129.65
CUSTOMER_4487,residential,North,17,1,102.83
CUSTOMER_4488,residential,Northeast,52,1,62.53
CUSTOMER_4489,commercial,North,24,1,85.18
CUSTOMER_4490,residential,Northeast,24,1,82.06
CUSTOMER_4491,residential,Midwest,52,1,81.52
CUSTOMER_4492,commercial,North,45,3,84.09
CUSTOMER_4493,residential,Northeast,24,1,78.29
CUSTOMER_4494,commercial,Northeast,17,1,53.37
CUSTOMER_4495,commercial,Midwest,45,3,98.72
CUSTOMER_4496,residential,Midwest,24,2,94.97
CUSTOMER_4497,residential,Midwest,45,3,61.44
CUSTOMER_4498,residential,Midwest,45,2,73.72
CUSTOMER_4499,residential,South,24,2,92.07
CUSTOMER_4500,residential,Northeast,45,3,102.83
CUSTOMER_4501,residential,Midwest,45,1,101.34
CUSTOMER_4502,residential,Midwest,77,2,98.68
CUSTOMER_4503,residential,Midwest,17,1,60.63
CUSTOMER_4504,residential,South,45,4,153.98
CUSTOMER_4505,residential,Northeast,17,3,97.61
CUSTOMER_4506,residential,Midwest,45,2,71.86
CUSTOMER_4507,commercial,North,52,1,72.76
CUSTOMER_4508,residential,Midwest,24,2,76.12
CUSTOMER_4509,residential,Northeast,77,4,139.82
CUSTOMER_4510,commercial,Northeast,45,4,118.16
CUSTOMER_4511,residential,Midwest,77,2,53.68
CUSTOMER_4512,residential,Midwest,45,3,59.75
CUSTOMER_4513,residential,North,17,1,75.1
CUSTOMER_4514,residential,Midwest,24,1,66.98
CUSTOMER_4515,residential,Midwest,24,2,91.76
CUSTOMER_4516,residential,Northeast,24,1,57.98
CUSTOMER_4517,residential,Midwest,45,2,99.61
CUSTOMER_4518,commercial,Midwest,45,4,152.93
CUSTOMER_4519,residential,Midwest,77,3,99.16
CUSTOMER_4520,residential,Northeast,45,4,144.4
CUSTOMER_4521,commercial,Northeast,45,4,109.72
CUSTOMER_4522,residential,Midwest,77,4,127.87
CUSTOMER_4523,commercial,South,52,4,111.06
CUSTOMER_4524,residential,Midwest,24,3,103.22
CUSTOMER_4525,commercial,North,45,4,122.11
CUSTOMER_4526,residential,Midwest,24,1,82.56
CUSTOMER_4527,commercial,Southeast,24,3,92.52
CUSTOMER_4528,commercial,North,24,3,99.77
CUSTOMER_4529,residential,South,52,1,91.3
CUSTOMER_4530,residential,South,45,2,87.14
CUSTOMER_4531,residential,North,45,4,129.4
CUSTOMER_4532,residential,South,77,3,83.59
CUSTOMER_4533,residential,Northeast,17,1,57.34
CUSTOMER_4534,residential,Southeast,45,1,97.89
CUSTOMER_4535,residential,Midwest,45,1,80.42
CUSTOMER_4536,residential,Midwest,24,3,54.56
CUSTOMER_4537,residential,Midwest,45,3,99.74
CUSTOMER_4538,residential,Midwest,24,2,77.63
CUSTOMER_4539,residential,North,52,4,151.47
CUSTOMER_4540,residential,Midwest,24,2,96.5
CUSTOMER_4541,residential,Northeast,24,2,94.39
CUSTOMER_4542,residential,Northeast,45,2,55.65
CUSTOMER_4543,residential,Northeast,24,2,65.19
CUSTOMER_4544,residential,Midwest,24,2,97.46
CUSTOMER_4545,residential,Northeast,45,4,153.13
CUSTOMER_4546,commercial,North,24,1,76.02
CUSTOMER_4547,residential,North,45,2,75.1
CUSTOMER_4548,residential,North,45,3,61.49
CUSTOMER_4549,commercial,Midwest,45,4,156.94
CUSTOMER_4550,commercial,South,45,2,63.44
CUSTOMER_4551,commercial,North,24,3,62.3
CUSTOMER_4552,residential,South,17,2,86.43
CUSTOMER_4553,residential,Midwest,45,1,64.97
CUSTOMER_4554,commercial,Midwest,52,4,155.31
CUSTOMER_4555,residential,Midwest,24,1,53.06
CUSTOMER_4556,residential,Southeast,45,3,52.8
CUSTOMER_4557,commercial,North,45,2,78.43
CUSTOMER_4558,commercial,Midwest,45,1,77.56
CUSTOMER_4559,commercial,Midwest,45,1,60.89
CUSTOMER_4560,commercial,Midwest,17,2,77.89
CUSTOMER_4561,commercial,Southeast,45,4,126.42
CUSTOMER_4562,residential,North,17,3,98.22
CUSTOMER_4563,commercial,Midwest,45,4,104.37
CUSTOMER_4564,residential,Midwest,52,3,102.63
CUSTOMER_4565,residential,Northeast,45,3,84.56
CUSTOMER_4566,commercial,Northeast,17,1,60.3
CUSTOMER_4567,residential,Midwest,77,2,54.9
CUSTOMER_4568,residential,Southeast,52,4,133.35
CUSTOMER_4569,residential,Midwest,45,1,64.56
CUSTOMER_4570,commercial,Southeast,45,1,67.96
CUSTOMER_4571,residential,Midwest,24,1,65.09
CUSTOMER_4572,commercial,North,77,4,139.5
CUSTOMER_4573,residential,North,45,1,80.92
CUSTOMER_4574,commercial,North,52,2,56.5
CUSTOMER_4575,commercial,Northeast,24,1,79.54
CUSTOMER_4576,residential,Northeast,24,1,93.13
CUSTOMER_4577,residential,Midwest,77,3,56.67
CUSTOMER_4578,residential,Midwest,45,1,98.19
CUSTOMER_4579,commercial,North,17,2,82.2
CUSTOMER_4580,residential,Northeast,24,1,101.31
CUSTOMER_4581,commercial,Northeast,45,2,60.11
CUSTOMER_4582,residential,Midwest,17,2,103.52
CUSTOMER_4583,commercial,North,45,2,85.58
CUSTOMER_4584,commercial,North,45,3,81.64
CUSTOMER_4585,commercial,South,45,3,78.96
CUSTOMER_4586,commercial,Southeast,24,1,53.71
CUSTOMER_4587,residential,Northeast,77,4,155.36
CUSTOMER_4588,residential,Midwest,24,1,85.57
CUSTOMER_4589,commercial,Northeast,45,1,57.21
CUSTOMER_4590,commercial,Midwest,17,2,53.58
CUSTOMER_4591,residential,Midwest,45,2,55.11
CUSTOMER_4592,residential,North,77,2,83.79
CUSTOMER_4593,residential,Midwest,52,1,84.03
CUSTOMER_4594,residential,Northeast,45,4,131.25
CUSTOMER_4595,residential,Northeast,45,1,68.25
CUSTOMER_4596,residential,Northeast,52,1,79.8
CUSTOMER_4597,commercial,Midwest,77,1,79.01
CUSTOMER_4598,residential,Northeast,77,3,53.5
CUSTOMER_4599,residential,Northeast,24,3,67.0
CUSTOMER_4600,residential,Northeast,77,4,106.78
CUSTOMER_4601,residential,North,24,3,98.72
CUSTOMER_4602,commercial,Midwest,24,1,89.74
CUSTOMER_4603,commercial,Northeast,17,3,103.65
CUSTOMER_4604,residential,North,24,3,68.02
CUSTOMER_4605,commercial,Midwest,45,1,97.61
CUSTOMER_4606,commercial,Midwest,52,4,136.91
CUSTOMER_4607,commercial,Southeast,45,3,75.77
CUSTOMER_4608,residential,Midwest,45,1,63.93
CUSTOMER_4609,commercial,Northeast,45,1,90.42
CUSTOMER_4610,residential,Midwest,45,1,98.93
CUSTOMER_4611,residential,Midwest,24,2,64.58
CUSTOMER_4612,residential,Northeast,52,1,61.51
CUSTOMER_4613,residential,South,45,3,88.25
CUSTOMER_4614,residential,North,45,3,102.67
CUSTOMER_4615,residential,South,45,1,91.01
CUSTOMER_4616,residential,Southeast,52,2,67.11
CUSTOMER_4617,commercial,Midwest,24,2,74.06
CUSTOMER_4618,commercial,South,24,2,72.23
CUSTOMER_4619,residential,Midwest,45,3,96.26
CUSTOMER_4620,commercial,Northeast,45,2,92.11
CUSTOMER_4621,commercial,Midwest,52,4,136.14
CUSTOMER_4622,commercial,North,24,2,66.62
CUSTOMER_4623,residential,Northeast,24,1,100.67
CUSTOMER_4624,commercial,Midwest,52,2,86.05
CUSTOMER_4625,commercial,Northeast,45,2,102.33
CUSTOMER_4626,commercial,Northeast,45,2,82.29
CUSTOMER_4627,residential,Midwest,24,1,94.67
CUSTOMER_4628,residential,Southeast,24,1,94.25
CUSTOMER_4629,residential,North,45,2,69.82
CUSTOMER_4630,residential,Northeast,17,3,102.0
CUSTOMER_4631,residential,Northeast,52,3,53.63
CUSTOMER_4632,residential,Midwest,45,4,145.99
CUSTOMER_4633,commercial,North,24,1,102.08
CUSTOMER_4634,commercial,Midwest,45,4,122.44
CUSTOMER_4635,residential,Northeast,45,4,139.38
CUSTOMER_4636,commercial,Northeast,24,2,81.37
CUSTOMER_4637,residential,South,24,3,91.6
CUSTOMER_4638,commercial,North,45,4,151.34
CUSTOMER_4639,commercial,Midwest,45,2,83.47
CUSTOMER_4640,commercial,North,45,1,94.4
CUSTOMER_4641,commercial,Midwest,45,4,120.98
CUSTOMER_4642,residential,Midwest,45,3,64.24
CUSTOMER_4643,commercial,Northeast,45,1,74.61
CUSTOMER_4644,residential,North,45,2,87.3
CUSTOMER_4645,commercial,Northeast,45,1,62.12
CUSTOMER_4646,commercial,Midwest,24,1,87.44
CUSTOMER_4647,commercial,Midwest,52,1,72.74
CUSTOMER_4648,residential,Midwest,45,1,93.35
CUSTOMER_4649,commercial,Midwest,52,3,54.39
CUSTOMER_4650,residential,Northeast,45,4,140.47
CUSTOMER_4651,residential,Northeast,24,2,85.87
CUSTOMER_4652,commercial,Northeast,45,3,100.82
CUSTOMER_4653,residential,Northeast,24,2,89.13
CUSTOMER_4654,commercial,Northeast,45,2,93.39
CUSTOMER_4655,residential,Midwest,45,2,98.95
CUSTOMER_4656,residential,Midwest,52,4,140.86
CUSTOMER_4657,commercial,South,45,2,67.4
CUSTOMER_4658,residential,Northeast,45,2,97.16
CUSTOMER_4659,residential,Midwest,24,3,90.89
CUSTOMER_4660,commercial,Southeast,77,2,74.29
CUSTOMER_4661,residential,Midwest,52,1,88.99
CUSTOMER_4662,residential,Northeast,45,3,97.06
CUSTOMER_4663,residential,Northeast,24,3,102.6
CUSTOMER_4664,commercial,North,45,4,156.06
CUSTOMER_4665,commercial,Northeast,17,2,69.21
CUSTOMER_4666,commercial,Midwest,45,1,74.15
CUSTOMER_4667,residential,North,17,1,58.12
CUSTOMER_4668,commercial,Northeast,45,2,65.21
CUSTOMER_4669,commercial,Midwest,45,2,97.81
CUSTOMER_4670,commercial,Midwest,24,1,71.03
CUSTOMER_4671,residential,Midwest,45,3,84.37
CUSTOMER_4672,commercial,Midwest,52,4,140.36
CUSTOMER_4673,commercial,Northeast,17,3,92.65
CUSTOMER_4674,residential,Northeast,45,4,113.88
CUSTOMER_4675,residential,Northeast,24,2,68.15
CUSTOMER_4676,commercial,Midwest,17,3,75.52
CUSTOMER_4677,residential,South,24,3,71.23
CUSTOMER_4678,commercial,North,45,1,102.97
CUSTOMER_4679,commercial,Midwest,45,3,95.37
CUSTOMER_4680,residential,Northeast,52,4,130.15
CUSTOMER_4681,residential,Midwest,45,1,97.65
CUSTOMER_4682,residential,North,17,2,70.35
CUSTOMER_4683,commercial,Northeast,45,2,92.85
CUSTOMER_4684,residential,Southeast,17,1,63.99
CUSTOMER_4685,commercial,Midwest,45,1,92.16
CUSTOMER_4686,residential,Midwest,24,2,75.94
CUSTOMER_4687,residential,Northeast,24,1,58.02
CUSTOMER_4688,residential,Northeast,45,2,66.53
CUSTOMER_4689,residential,Northeast,77,2,73.16
CUSTOMER_4690,commercial,Southeast,24,2,90.98
CUSTOMER_4691,residential,South,52,4,107.86
CUSTOMER_4692,residential,Midwest,24,2,86.37
CUSTOMER_4693,residential,Northeast,52,2,89.27
CUSTOMER_4694,residential,Southeast,45,2,86.08
CUSTOMER_4695,residential,Midwest,24,3,91.56
CUSTOMER_4696,commercial,Midwest,24,3,61.65
CUSTOMER_4697,residential,Northeast,17,2,82.65
CUSTOMER_4698,residential,Midwest,24,3,100.83
CUSTOMER_4699,residential,Midwest,24,1,83.86
CUSTOMER_4700,commercial,Southeast,45,1,83.89
CUSTOMER_4701,residential,Midwest,77,2,90.32
CUSTOMER_4702,residential,Northeast,17,3,69.61
CUSTOMER_4703,commercial,Midwest,45,1,88.47
CUSTOMER_4704,residential,Southeast,45,4,154.08
CUSTOMER_4705,residential,Northeast,77,1,53.06
CUSTOMER_4706,residential,Northeast,45,4,151.55
CUSTOMER_4707,commercial,North,45,1,63.73
CUSTOMER_4708,residential,Midwest,45,1,75.91
CUSTOMER_4709,commercial,Northeast,24,3,96.27
CUSTOMER_4710,residential,Midwest,17,1,94.81
CUSTOMER_4711,residential,Northeast,45,1,98.3
CUSTOMER_4712,residential,Southeast,17,1,100.79
CUSTOMER_4713,residential,Northeast,45,2,75.46
CUSTOMER_4714,commercial,Northeast,24,1,86.2
CUSTOMER_4715,residential,Midwest,45,1,72.55
CUSTOMER_4716,residential,Midwest,17,3,70.51
CUSTOMER_4717,residential,Northeast,77,1,74.66
CUSTOMER_4718,commercial,Northeast,52,1,90.66
CUSTOMER_4719,residential,Northeast,24,1,78.25
CUSTOMER_4720,commercial,Midwest,24,2,94.3
CUSTOMER_4721,residential,Midwest,45,3,90.77
CUSTOMER_4722,residential,Midwest,17,3,53.55
CUSTOMER_4723,residential,Midwest,24,2,84.86
CUSTOMER_4724,residential,Midwest,24,2,74.92
CUSTOMER_4725,residential,North,77,3,75.95
CUSTOMER_4726,residential,South,52,1,94.52
CUSTOMER_4727,commercial,Southeast,45,3,80.62
CUSTOMER_4728,commercial,Northeast,45,2,97.98
CUSTOMER_4729,commercial,Northeast,77,1,89.1
CUSTOMER_4730,residential,North,77,3,80.89
CUSTOMER_4731,residential,North,77,1,91.25
CUSTOMER_4732,residential,Midwest,17,1,54.47
CUSTOMER_4733,commercial,Midwest,24,2,53.89
CUSTOMER_4734,commercial,Midwest,45,4,108.43
CUSTOMER_4735,residential,Midwest,45,3,74.97
CUSTOMER_4736,residential,Midwest,17,2,64.59
CUSTOMER_4737,residential,Midwest,17,3,103.04
CUSTOMER_4738,residential,North,52,4,133.58
CUSTOMER_4739,residential,Northeast,52,4,140.17
CUSTOMER_4740,residential,Midwest,24,3,66.82
CUSTOMER_4741,commercial,North,52,1,69.02
CUSTOMER_4742,residential,North,45,1,69.73
CUSTOMER_4743,residential,Southeast,52,4,142.16
CUSTOMER_4744,commercial,Midwest,45,4,129.82
CUSTOMER_4745,residential,Northeast,17,1,79.08
CUSTOMER_4746,residential,Midwest,45,2,82.9
CUSTOMER_4747,residential,Midwest,45,4,146.0
CUSTOMER_4748,residential,Northeast,45,1,57.14
CUSTOMER_4749,residential,North,17,2,92.39
CUSTOMER_4750,commercial,South,77,1,81.42
CUSTOMER_4751,residential,Northeast,24,2,86.86
CUSTOMER_4752,residential,North,24,3,69.32
CUSTOMER_4753,commercial,Midwest,45,2,73.52
CUSTOMER_4754,residential,Midwest,45,4,116.53
CUSTOMER_4755,commercial,Northeast,45,2,102.79
CUSTOMER_4756,commercial,Northeast,45,2,78.02
CUSTOMER_4757,residential,Northeast,45,4,158.45
CUSTOMER_4758,commercial,South,45,3,77.65
CUSTOMER_4759,residential,Northeast,45,2,63.78
CUSTOMER_4760,commercial,Midwest,17,3,78.56
CUSTOMER_4761,residential,South,45,1,54.53
CUSTOMER_4762,commercial,North,52,1,98.96
CUSTOMER_4763,commercial,South,17,3,94.53
CUSTOMER_4764,residential,South,45,4,143.64
CUSTOMER_4765,residential,Southeast,77,4,137.28
CUSTOMER_4766,commercial,Northeast,24,2,82.27
CUSTOMER_4767,commercial,Midwest,45,1,103.68
CUSTOMER_4768,residential,Midwest,77,4,119.1
CUSTOMER_4769,commercial,South,24,2,92.54
CUSTOMER_4770,residential,Northeast,17,2,82.36
CUSTOMER_4771,residential,Midwest,52,3,102.61
CUSTOMER_4772,residential,Northeast,52,1,95.01
CUSTOMER_4773,residential,Northeast,45,3,103.77
CUSTOMER_4774,commercial,Midwest,45,3,82.71
CUSTOMER_4775,residential,Midwest,52,4,115.07
CUSTOMER_4776,commercial,Midwest,45,3,78.36
CUSTOMER_4777,residential,Midwest,24,3,89.02
CUSTOMER_4778,residential,South,17,2,92.26
CUSTOMER_4779,residential,Northeast,45,1,52.53
CUSTOMER_4780,residential,Midwest,52,1,78.43
CUSTOMER_4781,residential,Northeast,52,1,64.58
CUSTOMER_4782,residential,Northeast,77,2,97.43
CUSTOMER_4783,residential,Midwest,52,2,60.35
CUSTOMER_4784,residential,South,45,3,86.72
CUSTOMER_4785,residential,Midwest,45,3,66.16
CUSTOMER_4786,residential,Midwest,45,3,70.81
CUSTOMER_4787,commercial,North,45,3,100.8
CUSTOMER_4788,commercial,Northeast,45,1,64.85
CUSTOMER_4789,residential,Midwest,17,3,57.38
CUSTOMER_4790,residential,North,77,2,56.06
CUSTOMER_4791,residential,Northeast,45,2,78.41
CUSTOMER_4792,commercial,Midwest,24,2,85.45
CUSTOMER_4793,residential,North,45,4,121.8
CUSTOMER_4794,residential,Northeast,45,4,141.69
CUSTOMER_4795,residential,Midwest,24,3,55.63
CUSTOMER_4796,residential,Midwest,52,1,96.52
CUSTOMER_4797,residential,South,24,1,94.43
CUSTOMER_4798,commercial,Midwest,24,3,103.11
CUSTOMER_4799,residential,Midwest,45,3,100.59
CUSTOMER_4800,residential,South,45,4,123.38
CUSTOMER_4801,residential,Midwest,77,2,73.0
CUSTOMER_4802,residential,Northeast,52,2,90.81
CUSTOMER_4803,commercial,North,77,4,111.21
CUSTOMER_4804,residential,Midwest,17,1,68.62
CUSTOMER_4805,commercial,Midwest,17,2,58.59
CUSTOMER_4806,residential,Midwest,45,2,75.86
CUSTOMER_4807,residential,Midwest,24,3,80.85
CUSTOMER_4808,commercial,Midwest,52,1,63.34
CUSTOMER_4809,residential,South,45,3,53.87
CUSTOMER_4810,commercial,Midwest,77,1,89.44
CUSTOMER_4811,residential,North,24,3,53.53
CUSTOMER_4812,commercial,Southeast,45,1,102.48
CUSTOMER_4813,residential,Northeast,45,4,116.01
CUSTOMER_4814,residential,Midwest,24,2,86.59
CUSTOMER_4815,commercial,South,45,4,127.69
CUSTOMER_4816,commercial,Midwest,45,1,55.56
CUSTOMER_4817,commercial,Midwest,45,1,76.75
CUSTOMER_4818,commercial,Midwest,24,3,79.04
CUSTOMER_4819,commercial,Northeast,17,1,96.39
CUSTOMER_4820,residential,Northeast,45,4,144.0
CUSTOMER_4821,residential,Midwest,24,1,56.57
CUSTOMER_4822,residential,Midwest,17,1,63.24
CUSTOMER_4823,residential,Midwest,24,3,68.52
CUSTOMER_4824,residential,Northeast,24,1,58.48
CUSTOMER_4825,residential,Midwest,24,3,75.96
CUSTOMER_4826,residential,Midwest,17,2,103.04
CUSTOMER_4827,commercial,Midwest,45,3,78.93
CUSTOMER_4828,residential,Midwest,45,1,90.6
CUSTOMER_4829,residential,Midwest,45,2,87.57
CUSTOMER_4830,residential,Midwest,52,1,96.14
CUSTOMER_4831,commercial,Midwest,45,3,63.58
CUSTOMER_4832,commercial,Southeast,45,4,145.18
CUSTOMER_4833,residential,Northeast,52,2,97.76
CUSTOMER_4834,residential,South,45,4,113.26
CUSTOMER_4835,residential,North,45,4,122.87
CUSTOMER_4836,residential,North,45,2,102.31
CUSTOMER_4837,residential,Southeast,45,4,146.65
CUSTOMER_4838,residential,Northeast,45,4,119.35
CUSTOMER_4839,residential,Midwest,24,2,81.46
CUSTOMER_4840,residential,Southeast,24,1,73.26
CUSTOMER_4841,commercial,Southeast,24,2,77.66
CUSTOMER_4842,commercial,South,24,2,70.74
CUSTOMER_4843,residential,Northeast,24,2,66.84
CUSTOMER_4844,residential,Midwest,45,2,87.15
CUSTOMER_4845,residential,North,45,3,92.48
CUSTOMER_4846,residential,Midwest,45,1,97.38
CUSTOMER_4847,commercial,Southeast,24,1,60.48
CUSTOMER_4848,residential,Northeast,77,4,148.96
CUSTOMER_4849,commercial,Midwest,45,2,65.58
CUSTOMER_4850,residential,Midwest,24,3,74.44
CUSTOMER_4851,commercial,Midwest,52,2,98.79
CUSTOMER_4852,residential,South,45,4,128.77
CUSTOMER_4853,commercial,North,45,1,62.62
CUSTOMER_4854,residential,Midwest,24,1,60.71
CUSTOMER_4855,residential,Southeast,45,1,76.79
CUSTOMER_4856,residential,Midwest,52,2,91.66
CUSTOMER_4857,residential,North,45,2,103.71
CUSTOMER_4858,commercial,Midwest,45,3,92.93
CUSTOMER_4859,commercial,Northeast,45,3,97.53
CUSTOMER_4860,commercial,Northeast,52,1,90.9
CUSTOMER_4861,residential,Southeast,24,1,98.48
CUSTOMER_4862,commercial,Midwest,45,3,56.42
CUSTOMER_4863,residential,South,17,1,100.25
CUSTOMER_4864,residential,Southeast,45,3,72.86
CUSTOMER_4865,residential,Midwest,45,2,99.82
CUSTOMER_4866,residential,North,17,1,56.39
CUSTOMER_4867,residential,Midwest,45,1,89.23
CUSTOMER_4868,residential,Northeast,45,3,90.28
CUSTOMER_4869,residential,South,17,2,103.69
CUSTOMER_4870,commercial,Northeast,45,1,91.98
CUSTOMER_4871,residential,Northeast,24,1,72.15
CUSTOMER_4872,residential,Midwest,45,3,81.11
CUSTOMER_4873,residential,Northeast,24,2,71.32
CUSTOMER_4874,residential,Northeast,45,4,114.6
CUSTOMER_4875,residential,Midwest,45,4,117.48
CUSTOMER_4876,residential,North,45,4,116.03
CUSTOMER_4877,residential,North,17,3,80.68
CUSTOMER_4878,commercial,Northeast,77,4,153.53
CUSTOMER_4879,residential,Midwest,45,2,99.37
CUSTOMER_4880,commercial,Midwest,17,2,55.31
CUSTOMER_4881,residential,Midwest,52,3,56.6
CUSTOMER_4882,residential,Midwest,24,3,65.09
CUSTOMER_4883,commercial,Northeast,45,2,65.6
CUSTOMER_4884,residential,South,45,3,57.37
CUSTOMER_4885,residential,North,45,1,72.45
CUSTOMER_4886,commercial,Midwest,52,1,82.68
CUSTOMER_4887,residential,Southeast,45,1,82.19
CUSTOMER_4888,commercial,Southeast,17,1,80.41
CUSTOMER_4889,residential,Northeast,77,1,69.89
CUSTOMER_4890,commercial,Northeast,77,3,88.78
CUSTOMER_4891,residential,Midwest,45,2,94.94
CUSTOMER_4892,residential,North,45,3,70.28
CUSTOMER_4893,residential,Southeast,17,1,56.89
CUSTOMER_4894,residential,Midwest,45,1,67.72
CUSTOMER_4895,residential,Midwest,17,3,59.55
CUSTOMER_4896,residential,North,17,3,76.5
CUSTOMER_4897,residential,Midwest,45,2,60.51
CUSTOMER_4898,residential,Midwest,24,1,76.27
CUSTOMER_4899,residential,Southeast,17,3,63.85
CUSTOMER_4900,commercial,North,45,2,90.43
CUSTOMER_4901,residential,North,17,1,53.92
CUSTOMER_4902,residential,Northeast,24,1,80.99
CUSTOMER_4903,residential,North,17,1,61.2
CUSTOMER_4904,residential,Midwest,24,3,52.55
CUSTOMER_4905,commercial,South,45,1,97.13
CUSTOMER_4906,residential,Northeast,52,1,86.98
CUSTOMER_4907,commercial,Southeast,45,2,57.58
CUSTOMER_4908,residential,North,45,3,86.6
CUSTOMER_4909,commercial,Northeast,17,2,83.91
CUSTOMER_4910,residential,North,17,3,76.81
CUSTOMER_4911,commercial,Northeast,24,1,74.03
CUSTOMER_4912,residential,South,45,4,152.48
CUSTOMER_4913,residential,North,45,2,65.09
CUSTOMER_4914,residential,Midwest,45,4,125.69
CUSTOMER_4915,residential,Midwest,24,3,69.4
CUSTOMER_4916,commercial,South,17,3,92.1
CUSTOMER_4917,residential,North,45,4,154.09
CUSTOMER_4918,residential,Northeast,24,1,96.14
CUSTOMER_4919,commercial,North,45,1,93.46
CUSTOMER_4920,residential,Midwest,45,4,157.95
CUSTOMER_4921,commercial,Northeast,45,2,88.3
CUSTOMER_4922,commercial,Southeast,77,2,91.07
CUSTOMER_4923,residential,Midwest,77,3,102.97
CUSTOMER_4924,commercial,Midwest,45,2,52.86
CUSTOMER_4925,residential,Midwest,45,1,85.06
CUSTOMER_4926,residential,North,24,2,90.45
CUSTOMER_4927,residential,Midwest,77,4,154.17
CUSTOMER_4928,residential,South,45,2,97.89
CUSTOMER_4929,commercial,Southeast,17,3,95.73
CUSTOMER_4930,commercial,Southeast,45,1,101.07
CUSTOMER_4931,residential,Southeast,17,3,80.09
CUSTOMER_4932,residential,North,45,4,104.24
CUSTOMER_4933,commercial,Northeast,45,1,53.07
CUSTOMER_4934,residential,North,24,1,80.47
CUSTOMER_4935,residential,Northeast,17,3,74.85
CUSTOMER_4936,residential,North,77,2,75.67
CUSTOMER_4937,commercial,Midwest,45,3,73.06
CUSTOMER_4938,residential,Midwest,52,4,154.16
CUSTOMER_4939,commercial,Southeast,24,2,70.94
CUSTOMER_4940,commercial,Midwest,45,3,96.47
CUSTOMER_4941,residential,South,45,3,98.86
CUSTOMER_4942,residential,North,24,2,78.15
CUSTOMER_4943,commercial,North,17,2,75.45
CUSTOMER_4944,residential,Midwest,24,2,91.58
CUSTOMER_4945,commercial,Northeast,17,3,88.85
CUSTOMER_4946,commercial,Northeast,77,2,69.37
CUSTOMER_4947,residential,Northeast,17,2,57.77
CUSTOMER_4948,commercial,Northeast,45,2,66.1
CUSTOMER_4949,commercial,Midwest,45,1,59.23
CUSTOMER_4950,commercial,Midwest,24,2,67.63
CUSTOMER_4951,residential,Midwest,45,4,118.21
CUSTOMER_4952,residential,Midwest,17,2,85.25
CUSTOMER_4953,residential,Northeast,45,2,101.51
